STRNAME,SURFACE,FEDAID,COND_2019,COND_2021,COND_2022,COND_2023,COND_2024,COND_2025
Laurel Park Dr S,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Laurel Park Dr S,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Laurel Park Dr S,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Laurel Rd,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Laurel Springs Ct,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Laurel St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Laurel St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Laurel St,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Lauren Ct,Gravel,No,Good,Good,Good,Good,Good,Good
Lauren Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lauren Dr,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Laurence Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Laurence Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Laurence Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Laurence Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Laurence Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Laurence Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Laurence Ave,Gravel,No,Fair,Fair,Fair,Fair,Fair,Fair
Laurence Ave,Asphalt,No,Good,Good,Good,Good,Good,Good
Laurie Ct,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
Lavendar Dr,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Lavendar Dr,Concrete,No,Poor,Poor,Poor,Poor,Good,Good
Lavender Dr,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lavender Dr,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lavender Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lavender Dr,Concrete,No,Poor,Poor,Poor,Poor,Good,Good
Law,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Law,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Law Ave,Concrete,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawerance Ln,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawley St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawley St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawley St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawley St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Poor,Poor
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Poor,Poor,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Fair,Poor,Fair,Fair,Fair,Fair
Lawndale St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Fair
Lawrence,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Poor,Poor,Poor,Poor,Good,Good
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Good,Good
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Good,Good
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Good,Good
Lawrence,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence,Concrete,No,Good,Good,Good,Good,Good,Good
Lawrence,Concrete,No,Good,Good,Good,Good,Good,Good
Lawrence,Concrete,No,Good,Good,Good,Good,Good,Good
Lawrence Ct,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence Dr,Concrete,No,Fair,Fair,Poor,Poor,Poor,Poor
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lawrence Dr,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Poor,Poor,Poor,Fair
Lawrence Dr,Concrete,No,Fair,Poor,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Ln,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Ln,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence Ln,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawrence St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawrence St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawrence St,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawrence St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawrence St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Good,Good
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Good,Good
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawton St,Asphalt,No,Fair,Fair,Fair,Fair,Good,Good
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lawton St,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Fair
Lawton St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Good,Good
Lawton St,Asphalt,Yes,Poor,Poor,Poor,Poor,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Fair,Fair
Lawton St,Asphalt,Yes,Poor,Fair,Poor,Poor,Fair,Fair
Le Blanc Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Le Blanc St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Le Blanc St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Le Blanc St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Le Grand St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Le Roy Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Le Roy Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Leach St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Leader Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Leader Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leader Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Leader Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Leader Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Leader Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Good
Leander St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lear Ct,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
LeBlanc Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
LeBlanc Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
LeBlanc Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
LeBlanc Ave,Asphalt,No,Good,Good,Good,Good,Good,Good
LeBlanc Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
LeBlanc Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
LeBlanc Rd,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
LeBlanc Rd,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Ledgecliff Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Ledgewood Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Ledyard St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Fair,Fair,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Poor,Poor,Poor,Good,Good,Good
Ledyard St,Asphalt,Yes,Fair,Poor,Poor,Good,Good,Good
Lee Ct,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lee Gate Ln,Asphalt,No,Poor,Poor,Good,Good,Good,Good
Lee Pl,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lee Pl,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lee Pl,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lee Rd,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
Lee Rd,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
Leeann Ln,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leeann Ln,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leeann Ln,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leeds Ct,Concrete,No,Fair,Fair,Fair,Fair,Poor,Poor
Leelanau St,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
Leet Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Leet Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leewin St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leewin St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Legacy Ct,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Legacy Rd,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Legend Ct,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lehigh Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lehigh Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lehigh Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Poor
Lehigh Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Poor,Poor,Poor,Fair
Lehigh Ave,Concrete,No,Poor,Poor,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Poor,Poor,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Poor,Poor,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Poor,Poor,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Good
Lehigh Ave,Concrete,No,Poor,Poor,Fair,Fair,Fair,Good
Lehigh Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lehigh Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lehigh Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lehman Ave,Asphalt,No,Good,Good,Good,Good,Good,Good
Leicester Ct,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leicester Ct,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leicester St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leicester St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leidich St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Leigh Ct,Asphalt,No,Good,Good,Good,Good,Poor,Poor
Leighwood Ct,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Leighwood Dr,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Leighwood Dr,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Leighwood Dr,Concrete,No,Poor,Good,Good,Good,Good,Good
Leighwood Dr,Concrete,No,Poor,Good,Good,Good,Good,Good
LeJeune Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
LeJeune Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
LeJeune Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
Leland Ct,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Leland St,Gravel,No,Fair,Fair,Fair,Fair,Fair,Fair
Leland St,Gravel,No,Good,Good,Good,Good,Good,Good
Leland St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leland St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leland St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Leland St,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Leland St,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay Ave,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lemay Ave,Concrete,No,Poor,Poor,Poor,Poor,Good,Good
Lemay St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lemay St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lemay St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lemay St,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Lemont Ct E,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Lemont Ct W,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lemont Rd,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lemont Rd,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lena Ave,Concrete,No,Good,Good,Good,Good,Good,Good
Lenawee Ct,Concrete,No,Fair,Poor,Poor,Poor,Poor,Poor
Lenmoore Ave,Gravel,No,Good,Good,Good,Good,Good,Good
Lennane St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennane St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennane St,Asphalt,No,Poor,Fair,Fair,Fair,Fair,Fair
Lennane St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lennane St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lennane St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lennane St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lennane St,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
Lennane St,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
Lennon Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennon Ave,Asphalt,No,Poor,Poor,Poor,Good,Good,Good
Lennon Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennon Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennon Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennon Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lennon Ave,Concrete,No,Fair,Fair,Fair,Poor,Poor,Poor
Lennon Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenoir Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenoir Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenomar Dr,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore Ave,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
Lenore Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore Ave,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore Ave,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenore Ave,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenore Ave,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenore Ave,Concrete,No,Fair,Poor,Poor,Poor,Poor,Fair
Lenore Ave,Concrete,No,Fair,Fair,Poor,Poor,Poor,Fair
Lenore Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Poor,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Poor,Fair,Fair,Fair,Fair,Fair
Lenore St,Asphalt,No,Poor,Fair,Fair,Fair,Fair,Fair
Lenore St,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore St,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenore St,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
Lenore St,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Lenox Dr,Asphalt,No,Fair,Fair,Fair,Fair,Poor,Poor
Lenox Rd,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenox Rd,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Poor,Poor
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Fair,Fair
Lenox St,Asphalt,No,Poor,Poor,Poor,Poor,Good,Good
Lenox St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Poor
Lenox St,Asphalt,Yes,Poor,Fair,Fair,Poor,Poor,Poor
Lenox St,Asphalt,Yes,Poor,Poor,Poor,Poor,Poor,Poor
Lenox St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Poor
Lenox St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Poor
Lenox St,Asphalt,Yes,Poor,Fair,Fair,Fair,Fair,Poor
Lenox St,Asphalt,Yes,Poor,Poor,Poor,Fair,Fair,Poor
Lenox St,Asphalt,Yes,Fair,Fair,Fair,Fair,Fair,Poor
Leo Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Leo Ave,Concrete,No,Fair,Fair,Fair,Fair,Poor,Poor
Leo Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leo Ave,Concrete,No,Fair,Fair,Fair,Fair,Fair,Fair
Leo St,Asphalt,No,Fair,Fair,Fair,Fair,Fair,Good
Leon Ave,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Leon Ave,Concrete,No,Poor,Poor,Poor,Poor,Fair,Fair
Leona Ave,Asphalt,No,Poor,Good,Good,Good,Good,Good
Leona Ave,Asphalt,No,Poor,Good,Good,Good,Good,Good
Leona Ave,Concrete,No,Poor,Poor,Poor,Poor,Poor,Poor
Leona Ave,Concrete,No,Poor,Fair,Fair,Fair,Fair,Fair
