route_location_id,route_id,beginning_milepoint,ending_milepoint,location_id,facility_type,program,num_aadt,num_caadt,num_single_unit_caadt,num_combined_unit_caadt,street_name,from_description,to_description,num_lanes,nfc_name,posted_speed,ObjectId,Shape__Length
1617104-82-2305-0.3239935-0.3412289,1617104,0.3239935,0.3412289,82-2305,2 - Two-Way Roadway,Non-Trunkline,2611,76,49,27,Central St,McGraw St,Radcliffe St,2,Major collector,25,1290,37.5096397506276
4718954-82-6227-0-0.1628669,4718954,0,0.1628669,82-6227,2 - Two-Way Roadway,Non-Trunkline,16786,6211,688,5523,,,,,,,1291,355.252760911272
1617202-82-2424-0-0.741889,1617202,0,0.741889,82-2424,2 - Two-Way Roadway,Non-Trunkline,2337,67,44,23,Central St,Radcliffe St,Central St,2,Major collector,25,1292,1619.39084350702
4718958-82-6520-0-0.1670227,4718958,0,0.1670227,82-6520,2 - Two-Way Roadway,Non-Trunkline,1687,49,32,17,21st St,Ambassador Bridge/N I 7,Bagley St,2,Major collector,15,1293,364.197747562447
1617601-82-2425-0.2200539-0.6907583,1617601,0.2200539,0.6907583,82-2425,2 - Two-Way Roadway,Non-Trunkline,1147,32,21,11,Boston Blvd W,Broadstreet Ave,Dexter Ave,2,Major collector,25,1294,1024.90695353924
4718959-82-6155-0-0.2376257,4718959,0,0.2376257,82-6155,2 - Two-Way Roadway,Non-Trunkline,268,7,5,2,20th St,20th St,Michigan Ave,2,Major collector,25,1295,518.239227211799
1617607-82-2426-0.3526536-1.2408315,1617607,0.3526536,1.240831,82-2426,1 - One-Way Roadway,Non-Trunkline,663,20,13,7,Tuxedo St,Dexter Ave,14th St,2,Major collector,25,1296,1934.18208949856
4718963-82-1719-0-1.473645,4718963,0,1.473645,82-1719,2 - Two-Way Roadway,Non-Trunkline,2071,57,41,16,W Lafayette Blvd,Sainte Anne St,Cass Ave,4,Minor arterial,25,1297,3206.50161449469
1617608-82-1225-0-1.0183304,1617608,0,1.01833,82-1225,1 - One-Way Roadway,Non-Trunkline,741,22,14,8,Linwood St,Elmhurst St,Rosa Parks Blvd,5,Major collector,30,1298,2217.64774611664
4718963-82-5843-1.473645-1.6686519,4718963,1.473645,1.668652,82-5843,2 - Two-Way Roadway,Non-Trunkline,2822,79,56,23,W Lafayette Blvd,Cass Ave,Griswold St,4,Minor arterial,25,1299,424.450813893862
1617703-82-2427-0-0.5058858,1617703,0,0.5058858,82-2427,2 - Two-Way Roadway,Non-Trunkline,1015,29,19,10,Fullerton St,Fullerton St,Linwood St,2,Major collector,25,1300,1101.71954434091
4718974-82-1736-0.0240863-0.0762028,4718974,0.0240863,0.0762028,82-1736,1 - One-Way Roadway,Non-Trunkline,444,11,8,3,2nd St,Grand River Ave,N I 75,3,Major collector,25,1301,113.688020000556
1617705-82-2428-1.0984678-1.6062018,1617705,1.098468,1.606202,82-2428,2 - Two-Way Roadway,Non-Trunkline,1527,47,30,17,Glendale St,Linwood St,Rosa Parks Blvd,2,Major collector,25,1302,1105.81243005598
1617810-82-2342-0.2395539-0.2526107,1617810,0.2395539,0.2526107,82-2342,2 - Two-Way Roadway,Non-Trunkline,424,11,8,3,Chicago St W,Petoskey Ave,McQuade St,2,Major collector,25,1303,28.4911467813336
4718974-82-2335-0.0762028-0.1161227,4718974,0.0762028,0.1161227,82-2335,1 - One-Way Roadway,Non-Trunkline,976,29,19,10,2nd St,N I 75,S I 75,2,Major collector,30,1304,87.0581428195983
1617909-82-2429-0-0.6537662,1617909,0,0.6537662,82-2429,2 - Two-Way Roadway,Non-Trunkline,1170,34,22,12,Fullerton St,Livernois Ave,Dexter Ave,2,Major collector,25,1305,1423.75656657646
1618206-82-2430-0-1.2607718,1618206,0,1.260772,82-2430,2 - Two-Way Roadway,Non-Trunkline,2002,58,38,20,Epworth St,Wesson St,Joy Rd,2,Major collector,25,1306,2750.1343173963
4718974-82-5935-0.1161227-0.3036577,4718974,0.1161227,0.3036577,82-5935,1 - One-Way Roadway,Non-Trunkline,1728,51,33,18,2nd St,S I 75,Ledyard St,2,Major collector,30,1307,409.091234787894
1618310-82-2431-0-0.4999204,1618310,0,0.4999204,82-2431,2 - Two-Way Roadway,Non-Trunkline,1415,40,27,13,Central St,Central St,Joy Rd,2,Major collector,25,1308,1091.3883368834
4718975-82-2337-0-0.0711398,4718975,0,0.0711398,82-2337,2 - Two-Way Roadway,Non-Trunkline,176,5,3,2,Plaza Dr,1st St,Cass Ave,2,Major collector,25,1309,154.772440397937
1618509-82-2432-0-0.4295334,1618509,0,0.4295334,82-2432,2 - Two-Way Roadway,Non-Trunkline,748,22,14,8,Kay St,Chicago St,Petoskey Ave,2,Major collector,25,1310,935.107090393293
4718987-82-2538-0.1416844-0.1747696,4718987,0.1416844,0.1747696,82-2538,1 - One-Way Roadway,Non-Trunkline,4207,121,79,42,State St,State St,Woodward Ave,2,Major collector,25,1311,71.9845859618606
1618605-82-2433-0-1.5161509,1618605,0,1.516151,82-2433,2 - Two-Way Roadway,Non-Trunkline,1762,52,34,18,Broadstreet Ave,Joy Rd,Davison St,2,Major collector,25,1312,3308.65063972959
4718987-82-6197-0.0503268-0.1416844,4718987,0.0503268,0.1416844,82-6197,2 - Two-Way Roadway,Non-Trunkline,2662,78,51,27,State St,Shelby St,State St,3,Major collector,25,1313,198.639618584599
1618610-82-2432-0-0.0697492,1618610,0,0.0697492,82-2432,2 - Two-Way Roadway,Non-Trunkline,748,22,14,8,Kay St,Chicago St,Petoskey Ave,2,Major collector,25,1314,152.15060186356
4719004-82-0800-0-0.1168753,4719004,0,0.1168753,82-0800,4 - Ramp,Ramp,2769,,,,I 96/22nd Ramp,E I 96,E I 96 Service Drive,1,Interstate,,1315,255.026950964272
1619101-82-2435-0-0.5046725,1619101,0,0.5046725,82-2435,2 - Two-Way Roadway,Non-Trunkline,1113,32,21,11,Central St,Joy Rd,Chicago St,2,Major collector,25,1316,1101.81493630871
5491063-82-6136-0-0.2081877,5491063,0,0.2081877,82-6136,1 - One-Way Roadway,Non-Trunkline,7960,232,152,80,I 375 Service Drive,Jefferson Ave,S I 375,2,Major collector,25,1317,453.751001739656
1619304-82-1714-0-1.1663449,1619304,0,1.166345,82-1714,1 - One-Way Roadway,Non-Trunkline,1492,40,27,13,I 96 Service Drive,Hartwell St,Grand River/I 96 Crossover,2,Major collector,25,1318,2538.45552930388
5491069-82-1247-0-1.829456,5491069,0,1.829456,82-1247,1 - One-Way Roadway,Non-Trunkline,3665,100,70,30,Forest Ave E,Dequindre St,Baldwin St,4,Other principal arterial,30,1319,3982.81364067343
1619310-82-2481-0-0.064074,1619310,0,0.064074,82-2481,2 - Two-Way Roadway,Non-Trunkline,1622,48,31,17,La Salle Blvd,Tuxedo St,La Salle Blvd,2,Major collector,25,1320,139.831576740964
5491069-82-5820-1.829456-2.8739147,5491069,1.829456,2.873915,82-5820,1 - One-Way Roadway,Non-Trunkline,4674,127,89,38,Forest Ave E,Baldwin St,Cadillac Blvd,4,Other principal arterial,30,1321,2274.34824317458
1619410-82-6509-0.13329-0.2638457,1619410,0.13329,0.2638457,82-6509,2 - Two-Way Roadway,Non-Trunkline,1743,51,33,18,Webb St,14th St,Rosa Parks Blvd,2,Major collector,25,1322,284.352217423922
5494461-82-6532-0-0.1297078,5494461,0,0.1297078,82-6532,2 - Two-Way Roadway,Trunkline,816,57,57,0,Picnic Way,The Strand St,Loiter Way,2,Major collector,20,1323,282.801123544742
1620803-82-6222-0-1.9222515,1620803,0,1.922251,82-6222,2 - Two-Way Roadway,Non-Trunkline,6033,174,114,60,Curtis St,S M 10,Livernois Ave,2,Major collector,35,1324,4185.70349610628
5494510-82-1622-0.2231304-0.3535868,5494510,0.2231304,0.3535868,82-1622,1 - One-Way Roadway,Trunkline,700,49,49,0,Picnic Way,CENTRAL WAY,RIVERBANK RD,2,Major collector,15,1325,284.440582071905
5494510-82-6530-0-0.2231304,5494510,0,0.2231304,82-6530,2 - Two-Way Roadway,Trunkline,506,36,36,0,Picnic Way,Riverbank Rd,Loiter Way,2,Major collector,20,1326,485.738895872428
5494511-82-6063-0-0.1550934,5494511,0,0.1550934,82-6063,1 - One-Way Roadway,Trunkline,4605,322,322,0,Riverbank Rd,Douglas MacArthur Brg & Sunset Dr,nan,4,Major collector,25,1327,337.557423875222
1621208-82-2437-1.1115688-1.4008347,1621208,1.111569,1.400835,82-2437,2 - Two-Way Roadway,Non-Trunkline,1030,29,19,10,La Salle Blvd,Calvert St,La Salle Blvd,2,Major collector,25,1328,631.328871560141
5494512-82-6206-0-0.4027067,5494512,0,0.4027067,82-6206,2 - Two-Way Roadway,Trunkline,730,51,51,0,Inselruhe St,Riverbank Rd,Central Way,2,Major collector,20,1329,878.342231627746
1621303-82-5912-0-0.2400848,1621303,0,0.2400848,82-5912,1 - One-Way Roadway,Non-Trunkline,2136,59,42,17,14th St,McGraw St,Ferry Park St,3,Minor arterial,30,1330,523.790104651828
5494513-82-0881-0-0.0906094,5494513,0,0.0906094,82-0881,2 - Two-Way Roadway,Trunkline,223,4,4,0,,THE STRAND,SUNSET WAY,,,,1331,197.619790382391
1621303-82-5913-0.2400848-0.3281589,1621303,0.2400848,0.3281589,82-5913,1 - One-Way Roadway,Non-Trunkline,1472,39,28,11,14th St,Ferry Park St,Grand Blvd,3,Minor arterial,30,1332,192.147814375032
5494515-82-0984-0-0.1259384,5494515,0,0.1259384,82-0984,2 - Two-Way Roadway,Trunkline,122,2,2,0,,FOUNTAIN WAY,CASINO WAY,,,,1333,273.84960584866
1621303-82-5914-0.3281589-1.6680649,1621303,0.3281589,1.668065,82-5914,1 - One-Way Roadway,Non-Trunkline,1986,56,40,16,14th St,Grand Blvd,Boston Blvd,3,Minor arterial,30,1334,2923.84609422687
5494516-82-6513-0-0.0539019,5494516,0,0.0539019,82-6513,2 - Two-Way Roadway,Trunkline,596,42,42,0,Vista Dr,Central Way,Riverbank Rd,4,Major collector,20,1335,117.605463071317
1621303-82-5915-1.6680649-1.9489593,1621303,1.668065,1.948959,82-5915,1 - One-Way Roadway,Non-Trunkline,1294,36,26,10,14th St,Boston Blvd,14th St,3,Minor arterial,30,1336,613.10720154477
1622308-82-1883-0-0.053396,1622308,0,0.053396,82-1883,2 - Two-Way Roadway,Non-Trunkline,2435,67,48,19,Pontchartrain Blvd,Pontchartrain Blvd,7 Mile Rd,2,Minor arterial,25,1337,116.696107802397
5494517-82-1626-0-0.0998859,5494517,0,0.0998859,82-1626,2 - Two-Way Roadway,Trunkline,137,2,2,0,,CENTRAL AV,FOUNTAIN WAY,,,,1338,217.962052286455
1623409-82-1515-0-1.4959132,1623409,0,1.495913,82-1515,2 - Two-Way Roadway,Non-Trunkline,7360,206,147,59,Tireman Ave,Greenfield,Littlefield Blvd,2,Minor arterial,30,1339,3253.61931769411
5494518-82-0984-0-0.0669067,5494518,0,0.0669067,82-0984,2 - Two-Way Roadway,Trunkline,122,2,2,0,,FOUNTAIN WAY,CASINO WAY,,,,1340,145.540060024454
1623409-82-5850-1.4959132-2.5023707,1623409,1.495913,2.502371,82-5850,2 - Two-Way Roadway,Non-Trunkline,6400,179,128,51,Tireman Ave,Littlefield Blvd,JURISDICTIONAL BOUNDARY,2,Minor arterial,30,1341,2189.0595368063
5494520-82-6064-0-0.4474686,5494520,0,0.4474686,82-6064,1 - One-Way Roadway,Trunkline,4917,344,344,0,Sunset Dr,Sunset Dr,Douglas MacArthur Brg,3,Major collector,20,1342,974.552810445992
1623409-82-5851-2.5023707-4.3711698,1623409,2.502371,4.37117,82-5851,2 - Two-Way Roadway,Non-Trunkline,4198,117,84,33,Tireman St,JURISDICTIONAL BOUNDARY,Scotten St,2,Minor arterial,30,1343,4065.66341514557
5494521-82-1378-0-0.5026711,5494521,0,0.5026711,82-1378,1 - One-Way Roadway,Trunkline,3401,238,238,0,Lakeside St,The Strand St,Riverbank Rd,3,Major collector,20,1344,1096.21676777785
5494521-82-6060-0.5026711-0.8612098,5494521,0.5026711,0.8612098,82-6060,1 - One-Way Roadway,Trunkline,3391,238,238,0,Riverbank Rd,Oakway Dr,Detroit Yacht Club,2,Major collector,20,1345,780.647124686341
1623409-82-5853-4.3711698-4.4912699,1623409,4.37117,4.49127,82-5853,1 - One-Way Roadway,Non-Trunkline,3590,101,72,29,Tireman Ave,Tireman St,E I 96,2,Minor arterial,35,1346,261.418078947383
5494522-82-6060-0-1.1766975,5494522,0,1.176697,82-6060,1 - One-Way Roadway,Trunkline,3391,238,238,0,Riverbank Rd,Oakway Dr,Detroit Yacht Club,2,Major collector,20,1347,2562.18198872319
1623606-82-2438-0.5218051-0.6140565,1623606,0.5218051,0.6140565,82-2438,2 - Two-Way Roadway,Non-Trunkline,350,9,6,3,Esper St,Littlefield Blvd,Manor,2,Major collector,30,1348,201.044380125152
5494522-82-6062-1.1766975-1.53509,5494522,1.176697,1.53509,82-6062,1 - One-Way Roadway,Trunkline,4132,289,289,0,Riverbank Rd,Riverbank Rd,Inselruhe St,3,Major collector,25,1349,779.722400895203
1623608-82-2439-0.8817511-1.3809249,1623608,0.8817511,1.380925,82-2439,2 - Two-Way Roadway,Non-Trunkline,799,24,16,8,Manor,Tireman Ave,Manor,2,Major collector,30,1350,1089.75207786121
5500333-82-6127-0.0061739-0.2150301,5500333,0.0061739,0.2150301,82-6127,2 - Two-Way Roadway,Non-Trunkline,6499,185,122,63,Washington Blvd,N M 10,Fort St,4,Major collector,25,1351,455.353009503914
1624005-82-6115-0-2.0773442,1624005,0,2.077344,82-6115,2 - Two-Way Roadway,Non-Trunkline,3112,90,59,31,Spinoza Dr,Spinoza Dr,Rouge Park Dr,2,Major collector,25,1352,4529.96598549332
1624313-82-6185-0-0.0306723,1624313,0,0.0306723,82-6185,1 - One-Way Roadway,Non-Trunkline,722,21,13,8,I 96 Service Drive Ramp,N M 39/E I 96 RAMP,E I 96/N M 39 RAMP,1,Major collector,35,1353,66.9513344345586
5500333-82-6128-0.2150301-0.3192308,5500333,0.2150301,0.3192308,82-6128,2 - Two-Way Roadway,Non-Trunkline,4249,122,80,42,Washington Blvd,Fort St,Lafayette Blvd,5,Major collector,25,1354,227.187817996811
1625103-82-6161-0-0.1558594,1625103,0,0.1558594,82-6161,2 - Two-Way Roadway,Non-Trunkline,4101,115,82,33,Lincoln St,Trumbull St,Holden St,4,Minor arterial,35,1355,340.271521045129
6200100-82-6199-0-0.0500645,6200100,0,0.0500645,82-6199,2 - Two-Way Roadway,Non-Trunkline,892,26,17,9,Macomb St,Gratiot Ave,Brush St,1,Major collector,25,1356,108.958630403749
1625104-82-6510-0-0.1222066,1625104,0,0.1222066,82-6510,2 - Two-Way Roadway,Non-Trunkline,562,18,11,7,Baltimore St W,Lincoln St,S M 10 Service Drive,2,Major collector,25,1357,266.051532916091
6200121-82-1624-0-0.0942123,6200121,0,0.0942123,82-1624,2 - Two-Way Roadway,Trunkline,245,4,4,0,,THE STRAND ST,LAKESIDE ST,,,,1358,205.491242006372
6200212-82-2381-0-0.8791393,6200212,0,0.8791393,82-2381,1 - One-Way Roadway,Non-Trunkline,774,23,15,8,,,,,,,1359,1912.23021157922
6703797-82-6000-0-0.0152767,6703797,0,0.0152767,82-6000,2 - Two-Way Roadway,Non-Trunkline,3450,95,68,27,Grand Blvd E,Russell St,Grand/Hamtramck Cutoff,3,Minor arterial,35,1360,33.3398945881247
1625110-82-2441-0.9763097-1.7361931,1625110,0.9763097,1.736193,82-2441,1 - One-Way Roadway,Non-Trunkline,509,18,11,7,3rd St,Clairmount St,Webb St,3,Major collector,30,1361,1658.48236836964
6704005-82-5932-0-0.532636,6704005,0,0.532636,82-5932,2 - Two-Way Roadway,Non-Trunkline,4869,137,98,39,,,,,,,1362,1162.17202029674
1625110-82-5932-0-0.2054755,1625110,0,0.2054755,82-5932,2 - Two-Way Roadway,Non-Trunkline,4869,137,98,39,3rd St,3rd St,Pallister St,5,Major collector,30,1363,448.168094565074
6704211-82-7436-0-0.1725861,6704211,0,0.1725861,82-7436,4 - Ramp,Ramp,4377,,,,,,,,,,1364,376.261715772045
1625110-82-5934-0.2054755-0.9763097,1625110,0.2054755,0.9763097,82-5934,1 - One-Way Roadway,Non-Trunkline,946,29,19,10,3rd St,Pallister St,Clairmount St,4,Major collector,30,1365,1682.17682585258
1625409-82-6172-0-0.92182,1625409,0,0.92182,82-6172,1 - One-Way Roadway,Non-Trunkline,1434,40,27,13,Chrysler Dr,N I 75,JURISDICTIONAL BOUNDARY,3,Major collector,35,1366,2011.5454863413
6704218-82-7437-0-0.140411,6704218,0,0.140411,82-7437,4 - Ramp,Ramp,1147,,,,,,,,,,1367,306.196559388002
1625409-82-6174-0.92182-1.3443017,1625409,0.92182,1.344302,82-6174,1 - One-Way Roadway,Non-Trunkline,4427,127,84,43,Chrysler Dr,N I 75/Holbrook RAMP,N I 75,2,Major collector,25,1368,922.454333225544
6800165-82-1363-0-1.5227773,6800165,0,1.522777,82-1363,2 - Two-Way Roadway,Non-Trunkline,6983,203,133,70,Junction St,S I 75,Michigan Ave,2,Major collector,25,1369,3319.92777793367
1625510-82-6237-0-0.2322223,1625510,0,0.2322223,82-6237,2 - Two-Way Roadway,Non-Trunkline,2425,69,46,23,Tireman St,Outer Dr,Spinoza Dr,2,Major collector,25,1370,505.748236533098
6800526-82-5814-0-0.2281632,6800526,0,0.2281632,82-5814,1 - One-Way Roadway,Non-Trunkline,183,37,13,24,Old Mount Elliott St,Mount Elliott St,Mount Elliott St,2,Major collector,30,1371,498.45789539632
1625909-82-1348-0.0724828-0.8959409,1625909,0.0724828,0.8959409,82-1348,1 - One-Way Roadway,Non-Trunkline,795,24,16,8,John R St,Holbrook St,John R St,4,Major collector,25,1372,1797.32076812903
1625910-82-2442-0-0.8282725,1625910,0,0.8282725,82-2442,2 - Two-Way Roadway,Non-Trunkline,675,20,13,7,Brush St,Josephine St,Woodland St,2,Major collector,30,1373,1807.85940392193
6802191-82-6039-0-1.2074713,6802191,0,1.207471,82-6039,2 - Two-Way Roadway,Non-Trunkline,7298,204,146,58,Saint Jean St,Jefferson Ave,Hern St,4,Minor arterial,30,1374,2635.47319475453
1626010-82-6512-0-0.0267329,1626010,0,0.0267329,82-6512,1 - One-Way Roadway,Non-Trunkline,1406,40,27,13,M 10 Service Drive,Webb/S M 10 RAMP,Webb St,2,Major collector,40,1375,58.3486740058145
6802192-82-6039-0-0.0553193,6802192,0,0.0553193,82-6039,2 - Two-Way Roadway,Non-Trunkline,7298,204,146,58,St Jean St,Jefferson Ave,Hern St,5,Minor arterial,30,1376,120.727072462814
1626507-82-6544-0-0.1518723,1626507,0,0.1518723,82-6544,2 - Two-Way Roadway,Non-Trunkline,184,5,3,2,Flora St,Reisener St,Forman St,2,Major collector,25,1377,330.260845643524
6802251-82-1595-0-0.2855619,6802251,0,0.2855619,82-1595,2 - Two-Way Roadway,Non-Trunkline,1381,39,26,13,Clifford St,Adams Ave,N I 75,,Major collector,25,1378,622.65556236954
1627003-82-5841-2.8308141-3.6789532,1627003,2.830814,3.678953,82-5841,2 - Two-Way Roadway,Non-Trunkline,7574,204,143,61,Dix Hwy,Carson St,Vernor Hwy,2,Other principal arterial,35,1379,1843.89466282048
6802251-82-5948-0.2855619-0.543434,6802251,0.2855619,0.543434,82-5948,1 - One-Way Roadway,Non-Trunkline,3081,86,62,24,Clifford St,Adams Ave,Woodward Ave,,Major collector,25,1380,561.170598999307
1627903-82-1143-0-0.1255344,1627903,0,0.1255344,82-1143,2 - Two-Way Roadway,Non-Trunkline,1284,37,25,12,Bates St,Cadillac Sq,Farmer St,2,Major collector,25,1381,273.951667365759
1627903-82-5960-0.1255344-0.1731617,1627903,0.1255344,0.1731617,82-5960,1 - One-Way Roadway,Non-Trunkline,2267,65,43,22,Lafayette St E,Bates St,Beaubien St,3,Major collector,25,1382,103.839638693052
1627904-82-6132-0-0.1134809,1627904,0,0.1134809,82-6132,2 - Two-Way Roadway,Non-Trunkline,729,22,14,8,Saint Antoine St,N I 375,Congress St,3,Major collector,25,1383,247.477721472754
1627905-82-1473-0-0.4091799,1627905,0,0.4091799,82-1473,2 - Two-Way Roadway,Non-Trunkline,2061,59,39,20,Rivard St,Larned St,Lafayette St,2,Major collector,25,1384,892.334089549683
1627905-82-2445-0.4091799-0.7006836,1627905,0.4091799,0.7006836,82-2445,2 - Two-Way Roadway,Non-Trunkline,1575,47,30,17,Rivard St,Lafayette St,Antietam Ave,2,Major collector,25,1385,635.744278297484
1627907-82-5980-0-1.0092853,1627907,0,1.009285,82-5980,2 - Two-Way Roadway,Non-Trunkline,3694,103,74,29,Saint Aubin St,Jefferson Ave,Vernor Hwy,3,Minor arterial,30,1386,2201.51814733109
1628002-82-6225-0-0.1453738,1628002,0,0.1453738,82-6225,2 - Two-Way Roadway,Non-Trunkline,700,21,13,8,Saint Antoine St,New St,N I 375,3,Major collector,25,1387,317.005061414252
1628007-82-1507-0-0.2111515,1628007,0,0.2111515,82-1507,2 - Two-Way Roadway,Non-Trunkline,129,3,2,1,Saint Aubin St,Atwater St,Jefferson Ave,2,Major collector,25,1388,460.490370150185
1628009-82-2447-0-0.2329466,1628009,0,0.2329466,82-2447,2 - Two-Way Roadway,Non-Trunkline,2894,84,55,29,Joseph Campau St,Atwater St,Jefferson Ave,2,Major collector,25,1389,508.043330503305
1628107-82-6195-0-0.1348667,1628107,0,0.1348667,82-6195,1 - One-Way Roadway,Non-Trunkline,856,25,18,7,E Fort St,Randolph St,Beaubien St,2,Minor arterial,25,1390,293.500010885738
1628108-82-1389-0-0.161445,1628108,0,0.161445,82-1389,1 - One-Way Roadway,Non-Trunkline,3018,87,57,30,Macomb St,Brush St,Saint Antoine St,2,Major collector,25,1391,351.374062523585
1628108-82-1723-0.161445-0.2813675,1628108,0.161445,0.2813675,82-1723,1 - One-Way Roadway,Non-Trunkline,2876,84,55,29,Macomb St,Saint Antoine St,S I 375/Monroe RAMP,2,Major collector,25,1392,261.011417254783
1628206-82-2449-0-0.1139775,1628206,0,0.1139775,82-2449,1 - One-Way Roadway,Non-Trunkline,162,3,2,1,Centre St,John R St,Randolph St,2,Major collector,25,1393,247.957145791338
1628604-82-1548-6.1213199-6.9287908,1628604,6.12132,6.928791,82-1548,2 - Two-Way Roadway,Non-Trunkline,20736,560,394,166,Warren Ave W,Trumbull St,Warren Ave,3,Other principal arterial,30,1394,1757.3507575041
1628604-82-2549-3.3758705-4.2430984,1628604,3.37587,4.243098,82-2549,2 - Two-Way Roadway,Non-Trunkline,7344,197,139,58,Warren Ave W,Central St,30th/E I 94 RAMP,5,Other principal arterial,30,1395,1886.01533364624
1628604-82-2550-4.2430984-5.5294967,1628604,4.243098,5.529497,82-2550,2 - Two-Way Roadway,Non-Trunkline,5434,147,104,43,Warren Ave W,30th/E I 94 RAMP,Grand River Ave,5,Other principal arterial,30,1396,2798.45295555821
1628604-82-2551-5.5294967-6.1213199,1628604,5.529497,6.12132,82-2551,2 - Two-Way Roadway,Non-Trunkline,5427,147,104,43,Warren Ave W,Grand River Ave,14th St,4,Other principal arterial,30,1397,1287.91624467497
1628604-82-2553-6.9287908-8.0497191,1628604,6.928791,8.049719,82-2553,2 - Two-Way Roadway,Non-Trunkline,22811,616,433,183,Warren Ave E,Warren Ave,Warren Ave,4,Other principal arterial,30,1398,2440.538058795
1628807-82-5424-0-0.3177536,1628807,0,0.3177536,82-5424,4 - Ramp,Ramp,2881,,,,I 96/S Evergreen Ramp,Evergreen Rd,Evergreen Rd,1,Interstate,40,1399,692.708084976196
1629109-82-2450-0-0.0942527,1629109,0,0.0942527,82-2450,2 - Two-Way Roadway,Non-Trunkline,961,29,19,10,Chestnut St,Orleans St,Saint Aubin St,2,Major collector,25,1400,205.157605788083
1629706-82-5990-2.0149478-4.7723654,1629706,2.014948,4.772366,82-5990,2 - Two-Way Roadway,Non-Trunkline,9522,269,192,77,Conant St,Charles St,Dequindre St,3,Minor arterial,30,1401,6022.00832969618
1630706-82-2451-0-1.9924719,1630706,0,1.992472,82-2451,2 - Two-Way Roadway,Non-Trunkline,4301,125,82,43,Sherwood St,McNichols Rd,8 Mile Rd,2,Major collector,30,1402,4354.85044550094
1631501-82-2452-0-1.0566051,1631501,0,1.056605,82-2452,2 - Two-Way Roadway,Non-Trunkline,6754,197,129,68,Charles St,Conant St,Mount Elliott St,2,Major collector,25,1403,2300.26485482801
1631701-82-5991-0-2.518189,1631701,0,2.518189,82-5991,2 - Two-Way Roadway,Non-Trunkline,4047,116,76,40,Kercheval St,Mount Elliott St,Saint Jean St,2,Major collector,30,1404,5482.00363495932
1631706-82-6085-0.1711061-2.1158527,1631706,0.1711061,2.115853,82-6085,1 - One-Way Roadway,Non-Trunkline,1972,56,40,16,Charlevoix St,Joseph Campau St,Crane St,3,Minor arterial,30,1405,4233.45724822455
1631803-82-6902-0-0.7432147,1631803,0,0.7432147,82-6902,2 - Two-Way Roadway,Non-Trunkline,1735,53,44,9,Strong St,Frontenac St,Frontenac St,2,Minor collector,,1406,1618.4277396861
